CountryCode,Government,PaymentType,UnitMeasure,Volume,ValuationMethod,Currency,Amount,CompanyName,CompanyNumber,Notes,ReportName,ReportEndDate,Version,ReportNotes,FilingDate
GBR,DEPARTMENT OF ENERGY AND CLIMATE,Fees,KBOE,0,Not assigned,GBP,649537,Apache North Sea Production Limited,07720972,,Extractives Report,2015-12-31,1,,17 Jan 2017
GBR,HM REVENUE & CUSTOMS,Tax,KBOE,0,Not assigned,GBP,100963346,Apache North Sea Production Limited,07720972,,Extractives Report,2015-12-31,1,,17 Jan 2017
