ProjectCode,ProjectName,CountryCodeList,PaymentType,UnitMeasure,Volume,ValuationMethod,Currency,Amount,CompanyName,CompanyNumber,Notes,ReportName,ReportEndDate,Version,ReportNotes,FilingDate
GHA01,Jubilee,GHA,Infrastructure,BOE,0,Not assigned,USD,915219,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
GHA02,TEN,GHA,Infrastructure,BOE,0,Not assigned,USD,237263,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
GHA03,Tullow Ghana Limited,GHA,Fees,BOE,0,Not assigned,USD,60472,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
GHA03,Tullow Ghana Limited,GHA,Infrastructure,BOE,0,Not assigned,USD,3190490,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
GIN01,Offshore Guinea (Deepwater),GIN,Fees,BOE,0,Not assigned,USD,75087,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
GIN02,Tullow Guinea Limited,GIN,Infrastructure,BOE,0,Not assigned,USD,59572,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
GNQ01,Ceiba,GNQ,ProductionEntitlements,BOE,149352,Tullow's 2015 average realised oil price,USD,10006583,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
GNQ02,Okume Complex,GNQ,ProductionEntitlements,BOE,346048,Tullow's 2015 average realised oil price,USD,23185210,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
GNQ03,Tullow Equatorial Guinea Limited,GNQ,Tax,BOE,0,Not assigned,USD,37380751,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
IRL01,Tullow Oil Limited,IRL,Tax,BOE,0,Not assigned,USD,-2918600,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
JAM01,Walton Morant,JAM,Fees,BOE,0,Not assigned,USD,128261,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
KEN01,Block 10BA,KEN,Fees,BOE,0,Not assigned,USD,158100,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
KEN02,Block 10BB,KEN,Fees,BOE,0,Not assigned,USD,92580,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
KEN03,Block 12A,KEN,Fees,BOE,0,Not assigned,USD,92340,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
KEN04,Block 12B,KEN,Fees,BOE,0,Not assigned,USD,124000,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
KEN05,Block 13T,KEN,Fees,BOE,0,Not assigned,USD,18876,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
KEN06,Tullow Kenya BV,KEN,Tax,BOE,0,Not assigned,USD,8577,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
MDG01,Berenty (Block 3111),MDG,Fees,BOE,0,Not assigned,USD,300000,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
MDG02,Mandabe (Block 3109),MDG,Fees,BOE,0,Not assigned,USD,300000,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
MDG03,Tullow Madagascar Limited,MDG,Tax,BOE,0,Not assigned,USD,105,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
MOZ01,Tullow Mozambique Limited,MOZ,Tax,BOE,0,Not assigned,USD,830,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
MRT01,Block C-10,MRT,Fees,BOE,0,Not assigned,USD,24150,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
MRT02,Block C-18,MRT,Fees,BOE,0,Not assigned,USD,26450,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
MRT03,Block C-3,MRT,Fees,BOE,0,Not assigned,USD,19650,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
MRT04,PSC B (Chinguetti EEA),MRT,ProductionEntitlements,BOE,46901,Tullow's 2015 average realised oil price,USD,3142335,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
MRT04,PSC B (Chinguetti EEA),MRT,Fees,BOE,0,Not assigned,USD,257749,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NAM01,Production Licence 37,NAM,Fees,BOE,0,Not assigned,USD,126660,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NLD01,E10,NLD,Fees,BOE,0,Not assigned,USD,64796,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NLD02,E11,NLD,Fees,BOE,0,Not assigned,USD,32333,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NLD03,E14,NLD,Fees,BOE,0,Not assigned,USD,65119,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NLD04,E15b,NLD,Fees,BOE,0,Not assigned,USD,3108,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NLD05,E15c,NLD,Fees,BOE,0,Not assigned,USD,36949,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NLD06,E18a,NLD,Fees,BOE,0,Not assigned,USD,24408,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
NLD07,E18b,NLD,Fees,BOE,0,Not assigned,USD,31024,Tullow Oil PLC,03919249,,Extractives Report,2015-12-31,1,,28 Nov 2016
