ProjectName,ProjectCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
OJSC Mondi Syktyvkar,SYK,612000,EUR,MONDI PLC,06209386,2015-12-31,1,,Extractive Industry Reporting,,28 Jun 2016
OJSC Mondi Syktyvkar,SYK,97000,EUR,MONDI PLC,06209386,2015-12-31,1,,Extractive Industry Reporting,,28 Jun 2016
