CountryCode,Government,PaymentType,UnitMeasure,Volume,ValuationMethod,Currency,Amount,CompanyName,CompanyNumber,Notes,ReportName,ReportEndDate,Version,ReportNotes,FilingDate
IDN,Pemerintah Indonesia,Royalties,,0,,USD,3790633,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
IDN,Pemerintah Indonesia,Fees,,0,,USD,1324657,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
JPN,Government of Japan,Tax,,0,,USD,1072181,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
MYS,Government of Malaysia,Tax,,0,,USD,2570,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
MNG,Government of Mongolia,Tax,,0,,USD,17831,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
NZL,Government of New Zealand,Fees,,0,,USD,192,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
PAK,Government of Pakistan,Tax,,0,,USD,15990000,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
PAK,Government of Pakistan,Royalties,,0,,USD,2187658,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
PER,Republica Del Peru,Tax,,0,,USD,9547975,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
PER,Republica Del Peru,Fees,,0,,USD,2322507,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
KOR,Government of South Korea,Tax,,0,,USD,206102,BHP Billiton Plc ,03196209,,Extractive Industry Reporting ,2016-06-30,1,0,04 Nov 2016
