Government,CountryCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
HM Revenue & Custom ,GBR,-15730240,GBP,Repsol Sinopec Resources UK Limited,00825828,2015-12-31,1,,Extractives Report,,28 Nov 2016
Department of Energy and Climate Change - DECC,GBR,3318721,GBP,Repsol Sinopec Resources UK Limited,00825828,2015-12-31,1,,Extractives Report,,28 Nov 2016
HM Revenue & Custom ,GBR,-6556311,GBP,Repsol Sinopec Resources UK Limited,00825828,2015-12-31,1,Respsol Sinopec North Sea Limited,Extractives Report,,28 Nov 2016
Department of Energy and Climate Change - DECC,GBR,99611,GBP,Repsol Sinopec Resources UK Limited,00825828,2015-12-31,1,Respsol Sinopec North Sea Limited,Extractives Report,,28 Nov 2016
HM Revenue & Custom ,GBR,-7393614,GBP,Repsol Sinopec Resources UK Limited,00825828,2015-12-31,1,Repsol Sinopec Oil Trading Limited,Extractives Report,,28 Nov 2016
Department of Energy and Climate Change - DECC,GBR,69392,GBP,Repsol Sinopec Resources UK Limited,00825828,2015-12-31,1,Repsol Sinopec Oil Trading Limited,Extractives Report,,28 Nov 2016
HM Revenue & Custom ,GBR,-14397147,GBP,Repsol Sinopec Resources UK Limited,00825828,2015-12-31,1,Transworld Petroleum UK Limited,Extractives Report,,28 Nov 2016
HM Revenue & Custom ,GBR,-15465776,GBP,Repsol Sinopec Resources UK Limited,00825828,2015-12-31,1,Repsol Sinopec Alpha Limited,Extractives Report,,28 Nov 2016
