Government,CountryCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
State treasury: State budget,UKR,30859000,USD,JKX Oil & Gas plc,03050645,2015-12-31,1,,Extractives Report,,10 Nov 2016
State treasury: State budget,RUS,1445000,USD,JKX Oil & Gas plc,03050645,2015-12-31,1,,Extractives Report,,10 Nov 2016
State treasury: State budget,HUN,-33000,USD,JKX Oil & Gas plc,03050645,2015-12-31,1,,Extractives Report,,10 Nov 2016
State treasury: Local budget,HUN,4000,USD,JKX Oil & Gas plc,03050645,2015-12-31,1,,Extractives Report,,10 Nov 2016
State treasury: state budget,SVK,173000,USD,JKX Oil & Gas plc,03050645,2015-12-31,1,,Extractives Report,,10 Nov 2016
