ProjectName,ProjectCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
Pioneer,RUS1,15006000,USD,Petropavlovsk PLC,04343841,2015-12-31,1,,Extractives Report,,16 Jan 2017
Pokrovskiy,RUS2,3898000,USD,Petropavlovsk PLC,04343841,2015-12-31,1,,Extractives Report,,16 Jan 2017
JSC Pokrovskiy Rudnik,RUS3,23562000,USD,Petropavlovsk PLC,04343841,2015-12-31,1,,Extractives Report,,16 Jan 2017
Malomyr,RUS4,4701000,USD,Petropavlovsk PLC,04343841,2015-12-31,1,,Extractives Report,,16 Jan 2017
Albyn,RUS5,17277000,USD,Petropavlovsk PLC,04343841,2015-12-31,1,,Extractives Report,,16 Jan 2017
Alluvial Operations,RUS6,390000,USD,Petropavlovsk PLC,04343841,2015-12-31,1,,Extractives Report,,16 Jan 2017
Other,RUS7,79000,USD,Petropavlovsk PLC,04343841,2015-12-31,1,,Extractives Report,,16 Jan 2017
