ProjectCode,ProjectName,CountryCodeList,PaymentType,UnitMeasure,Volume,ValuationMethod,Currency,Amount,CompanyName,CompanyNumber,Notes,ReportName,ReportEndDate,Version,ReportNotes,FilingDate
,,GBR,Fees,GBP,0,N/A,GBP,0,Suncor Energy UK Limited,00972618,Below threshold,Extractives Report,2015-12-31,1,,20 Dec 2016
