Government,CountryCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
Superintendencia Nacional de Administración Tributaria,PER,6223661,USD,Hochschild Mining plc,05777693,2015-12-31,1,,Extractive Industry Reporting,,29 Jun 2016
Instituto Geológico Minero y Metalúrgico,PER,1537675,USD,Hochschild Mining plc,05777693,2015-12-31,1,,Extractive Industry Reporting,,29 Jun 2016
Tesorería General de la Provincia de Santa Cruz,ARG,200421,USD,Hochschild Mining plc,05777693,2015-12-31,1,,Extractive Industry Reporting,,29 Jun 2016
Consejo Agrario Provincial,ARG,1133307,USD,Hochschild Mining plc,05777693,2015-12-31,1,,Extractive Industry Reporting,,29 Jun 2016
Administración General de Ingresos Públicos,ARG,9881828,USD,Hochschild Mining plc,05777693,2015-12-31,1,,Extractive Industry Reporting,,29 Jun 2016
Rentas Generales de la Provincia de Santa Cruz,ARG,4793480,USD,Hochschild Mining plc,05777693,2015-12-31,1,,Extractive Industry Reporting,,29 Jun 2016
Tesorería General de la República,CHL,235204,USD,Hochschild Mining plc,05777693,2015-12-31,1,,Extractive Industry Reporting,,29 Jun 2016
