ProjectName,ProjectCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
840,840,151978,USD,Perenco (Oil & Gas) International Limited,SC061143,2015-12-31,1,,Extractives Report,,17 Oct 2016
880,880,6407278,USD,Perenco (Oil & Gas) International Limited,SC061143,2015-12-31,1,,Extractives Report,,17 Oct 2016
1050,1050,10647390,USD,Perenco (Oil & Gas) International Limited,SC061143,2015-12-31,1,,Extractives Report,,17 Oct 2016
2553,2553,19801,USD,Perenco (Oil & Gas) International Limited,SC061143,2015-12-31,1,,Extractives Report,,17 Oct 2016
2652,2652,870772,USD,Perenco (Oil & Gas) International Limited,SC061143,2015-12-31,1,,Extractives Report,,17 Oct 2016
3341,3341,673951,USD,Perenco (Oil & Gas) International Limited,SC061143,2015-12-31,1,,Extractives Report,,17 Oct 2016
Corporate,Corporate,29747399,USD,Perenco (Oil & Gas) International Limited,SC061143,2015-12-31,1,,Extractives Report,,17 Oct 2016
