ProjectName,ProjectCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
NINIAN,GBRNIN,-103869719,GBP,CNR International (U.K.) Investments Limited (consolidating CNR International UK Limited and CNR International Developments Limited),01293529,2015-12-31,1,,Extractives Report,,24 Nov 2016
BANFF/KYLE,GBRBAN,434901,GBP,CNR International (U.K.) Investments Limited (consolidating CNR International UK Limited and CNR International Developments Limited),01293529,2015-12-31,1,,Extractives Report,,24 Nov 2016
MURCHISON,GBRMUR,-42296069,GBP,CNR International (U.K.) Investments Limited (consolidating CNR International UK Limited and CNR International Developments Limited),01293529,2015-12-31,1,,Extractives Report,,24 Nov 2016
T-BLOCK,GBRTBL,320545,GBP,CNR International (U.K.) Investments Limited (consolidating CNR International UK Limited and CNR International Developments Limited),01293529,2015-12-31,1,,Extractives Report,,24 Nov 2016
CORPORATE,GBRCOR,-46140602,GBP,CNR International (U.K.) Investments Limited (consolidating CNR International UK Limited and CNR International Developments Limited),01293529,2015-12-31,1,,Extractives Report,,24 Nov 2016
