ProjectCode,ProjectName,CountryCodeList,PaymentType,UnitMeasure,Volume,ValuationMethod,Currency,Amount,CompanyName,CompanyNumber,Notes,ReportName,ReportEndDate,Version,ReportNotes,FilingDate
UKR,FXPO UKR,UKR,Tax,USD,0,,USD,12293992,Ferrexpo PLC,05432915,,Extractives Report,2015-12-31,1,,28 Jun 2016
UKR,FXPO UKR,UKR,Royalties,USD,0,,USD,13713878,Ferrexpo PLC,05432915,,Extractives Report,2015-12-31,1,,28 Jun 2016
