Government,CountryCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
British,GBR,18659110,GBP,Marathon Oil West of Shetlands Limited,04105025,2015-12-31,1,0,Extractives Report,,30 Nov 2016
