Government,CountryCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
United Kingdom,GBR,792415695,GBP,Nexen Petroleum UK Limited,01051137,2015-12-31,2,,Extractives Report,In accordance with paragraph 44 in the statement of reasons for the EU Accounting Directive and for comparability with UK EITI reporting interest has been included within the tax figures,10 Jan 2017
