CountryCode,Government,PaymentType,UnitMeasure,Volume,ValuationMethod,Currency,Amount,CompanyName,CompanyNumber,Notes,ReportName,ReportEndDate,Version,ReportNotes,FilingDate
TUR,Ministry of Finance,Tax,,0,,USD,29747399,Perenco (Oil & Gas) International Limited,SC061143,,Extractives Report,2015-12-31,1,,17 Oct 2016
TUR,Ministry of Finance,Royalties,,0,,USD,18771170,Perenco (Oil & Gas) International Limited,SC061143,Royalty is being submitted to the General Directorate of Petroleum Affairs and payments are being done via Ministry of Finance,Extractives Report,2015-12-31,1,,17 Oct 2016
