ProjectName,ProjectCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
Apache North Sea Production Limited,429,2360528,GBP,Apache North Sea Production Limited,07720972,2015-12-31,1,,Extractives Report,,17 Jan 2017
Apache North Sea Limited,420,94003660,GBP,Apache North Sea Production Limited,07720972,2015-12-31,1,,Extractives Report,,17 Jan 2017
Apache Beryl I Limited,434,9664448,GBP,Apache North Sea Production Limited,07720972,2015-12-31,1,,Extractives Report,,17 Jan 2017
Apache Beryl III Limited,436,-1201890,GBP,Apache North Sea Production Limited,07720972,2015-12-31,1,,Extractives Report,,17 Jan 2017
Beryl North Sea II Limited,437,-3213864,GBP,Apache North Sea Production Limited,07720972,2015-12-31,1,,Extractives Report,,17 Jan 2017
