Government,CountryCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
Ukraine,UKR,1204672,USD,Cadogan Petroleum PLC,05718406,2015-12-31,2,0,Extractives Report,-,29 Nov 2016
