ProjectCode,ProjectName,CountryCodeList,PaymentType,UnitMeasure,Volume,ValuationMethod,Currency,Amount,CompanyName,CompanyNumber,Notes,ReportName,ReportEndDate,Version,ReportNotes,FilingDate
"
        Gedabek Licence Area
      ","
        Gedabek Licence Area
      ",,ProductionEntitlements,"
          Troy Ounces
        ","
          9451
        ",The monetary value of the gold bullion transferred is calculated by reference to the spot gold price on the dated of each transfer of gold bullion.,USD,"
        10998959
      ",ANGLO ASIAN MINING PLC,05227012,,Extractives Report on Payments to Governments,2015-12-31,1,"
      Introduction
      Anglo Asian Mining Plc (""the Company"") has prepared the following (""Report"") on payments to governments in accordance with the Reports on Payments to Government Regulations 2014 (SI2014/3209) and as amended by the Reports on Payments to Governments (Amendment) Regulations 2015 (SI2015/1928), (the ""Regulations"").
      This the Company's first Report on Payments to Governments and is for the financial year ended 31 December 2015.
      Payments
      This table below shows the relevant payments made by Anglo Asian Mining Plc in the year ended 31 December 2015. The only payments were made in Azerbaijan.
    ",09 Nov 2016
