ProjectCode,ProjectName,CountryCodeList,PaymentType,UnitMeasure,Volume,ValuationMethod,Currency,Amount,CompanyName,CompanyNumber,Notes,ReportName,ReportEndDate,Version,ReportNotes,FilingDate
0,0,,Fees,,0,,GBP,0,Hills UK,00530623,,Report on Payments to Governments,2016-04-30,1,,08 Mar 2017
