CountryCode,Government,PaymentType,UnitMeasure,Volume,ValuationMethod,Currency,Amount,CompanyName,CompanyNumber,Notes,ReportName,ReportEndDate,Version,ReportNotes,FilingDate
GBR,HM Revenue & Customs,Tax,,0,,GBP,-66356970,Chevron North Sea Ltd,01546623,,Extractives Report,2015-12-31,1,,15 Nov 2016
GBR,HM Revenue & Customs,Tax,,0,,GBP,-3726521,Chevron North Sea Ltd,01546623,,Extractives Report,2015-12-31,1,,15 Nov 2016
GBR,Department of Energy and Climate Change,Fees,,0,,GBP,857509,Chevron North Sea Ltd,01546623,,Extractives Report,2015-12-31,1,,15 Nov 2016
GBR,Department of Energy and Climate Change,Fees,,0,,GBP,165913,Chevron North Sea Ltd,01546623,,Extractives Report,2015-12-31,1,,15 Nov 2016
