ProjectName,ProjectCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
Inata,SMB,4588000,USD,Avocet Mining PLC,03036214,2015-12-31,1,,Extractives Report,,16 Nov 2016
Tri-K,WMG,288000,USD,Avocet Mining PLC,03036214,2015-12-31,1,,Extractives Report,,16 Nov 2016
