Government,CountryCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
US Government ,USA,700645,USD,Hunting PLC ,00974568,2015-12-31,1,,Extractive Industry Reporting,,23 Feb 2017
