ProjectName,ProjectCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
Alba,,3984971,GBP,Mitsui E&P UK Limited,07652477,2015-12-31,1,,Extractives Report,,21 Mar 2017
