ProjectName,ProjectCode,Amount,Currency,CompanyName,CompanyNumber,ReportEndDate,Version,Notes,ReportName,ReportNotes,FilingDate
Alba,GB001,-3726521,GBP,Chevron North Sea Ltd,01546623,2015-12-31,1,,Extractives Report,,15 Nov 2016
Chevron North Sea Limited,GB002,-66356970,GBP,Chevron North Sea Ltd,01546623,2015-12-31,1,,Extractives Report,,15 Nov 2016
West of Shetland,GB003,726507,GBP,Chevron North Sea Ltd,01546623,2015-12-31,1,,Extractives Report,,15 Nov 2016
Central North Sea,GB004,131002,GBP,Chevron North Sea Ltd,01546623,2015-12-31,1,,Extractives Report,,15 Nov 2016
Producing Assets,GB005,152116,GBP,Chevron North Sea Ltd,01546623,2015-12-31,1,,Extractives Report,,15 Nov 2016
Non-producing Asets,GB006,13797,GBP,Chevron North Sea Ltd,01546623,2015-12-31,1,,Extractives Report,,15 Nov 2016
